engine,scenario_id,route,decision_time_us,latency_ms,cost_usd,success,reward,agreement_with_rule,ctx_network_latency_ms,ctx_connectivity,ctx_cpu_available,ctx_priority,ctx_batch_size,ctx_cost_budget_usd,ctx_model_size_mb
RuleBased,67,edge,3.262,41.319,2e-05,True,-1.442,True,250.5024559609637,1,52.30386480875971,4,1,1.0,9.4
RuleBased,68,edge,3.113,23.784,2e-05,True,2.362,True,253.022978894008,1,67.25510760039299,3,2,1.0,9.4
RuleBased,69,edge,3.114,44.619,2e-05,True,-0.288,True,449.4863572789127,1,58.594530636557224,3,1,1.0,9.4
RuleBased,70,edge,3.284,32.89,2e-05,True,-0.614,True,298.6920502088504,1,39.713843262205884,3,1,0.5,9.4
RuleBased,71,edge,2.939,28.363,2e-05,True,2.112,True,270.28786912211393,1,73.88998125298764,3,1,1.0,9.4
RuleBased,72,edge,3.349,43.167,2e-05,True,-1.647,True,389.9575749067475,1,50.97801209143424,4,1,1.0,6.2
RuleBased,73,edge,2.957,26.98,2e-05,True,0.299,True,403.75248514224745,1,71.91576346596611,3,2,1.0,9.4
RuleBased,74,edge,3.216,50.36,2e-05,True,-0.638,True,394.4676086242023,1,37.401255644229295,2,1,1.0,9.4
RuleBased,75,edge,3.199,31.978,2e-05,True,0.288,True,239.17975649389703,1,58.15805663000545,4,1,1.0,6.2
RuleBased,76,edge,2.929,47.51,2e-05,True,-0.986,True,211.24867221102883,1,43.794844340166485,3,1,0.5,6.2
RuleBased,77,edge,2.967,29.804,2e-05,True,1.327,True,437.2234309996738,1,55.59766211417598,2,1,2.0,6.2
RuleBased,78,edge,3.14,48.96,2e-05,True,-0.519,True,361.68836676092184,1,35.455725485857236,3,1,1.0,6.2
RuleBased,79,edge,3.117,39.2,2e-05,True,-2.713,True,381.82462380783915,1,41.831106157754625,4,2,2.0,6.2
RuleBased,80,edge,2.977,29.345,2e-05,True,-1.342,True,232.4167669452079,1,45.83498714537298,3,1,1.0,9.4
RuleBased,81,edge,2.958,30.585,2e-05,True,-0.209,True,303.0674338655455,1,47.71273184019515,3,1,1.0,6.2
RuleBased,82,edge,2.992,53.239,2e-05,True,0.157,True,393.0792104229438,1,40.329372293285765,3,1,1.0,6.2
RuleBased,83,edge,2.92,33.895,2e-05,True,0.316,True,310.2625174976173,1,55.49174929924223,3,1,2.0,6.2
RuleBased,84,edge,3.02,21.522,2e-05,True,0.976,True,444.4818952922344,1,69.51734514968226,3,2,1.0,6.2
RuleBased,85,edge,2.954,43.439,2e-05,True,0.51,True,455.91493213840005,1,73.97814796043721,3,1,2.0,9.4
RuleBased,86,edge,3.047,33.821,2e-05,True,-1.447,True,308.02378918489995,1,38.12271833087691,3,1,2.0,9.4
RuleBased,87,edge,3.015,22.769,2e-05,True,0.024,True,389.16240879825705,1,72.02017891685814,4,1,0.5,6.2
RuleBased,88,edge,2.906,34.079,2e-05,True,1.947,True,328.69642415948425,1,69.21936706500551,3,1,2.0,9.4
RuleBased,89,edge,3.079,33.956,2e-05,True,0.24,True,241.01326814045177,1,62.13964844959504,4,1,2.0,6.2
RuleBased,90,edge,3.018,31.939,2e-05,True,1.254,True,245.59783624136188,1,57.0523520424419,3,2,0.5,6.2
RuleBased,91,edge,2.924,23.828,2e-05,True,0.407,True,440.5559062957248,1,69.61680502728339,3,1,0.5,9.4
RuleBased,92,edge,3.001,30.199,2e-05,True,0.47,True,488.93066318404493,1,62.71801452536906,3,1,2.0,6.2
RuleBased,93,edge,3.184,47.155,2e-05,True,-0.592,True,425.40755760438924,1,62.19705347832991,4,2,2.0,6.2
RuleBased,94,edge,3.059,36.193,2e-05,True,-0.318,True,290.19445304781914,1,55.583098043250075,4,1,2.0,9.4
RuleBased,95,edge,3.107,38.721,2e-05,True,-0.354,True,246.505380198653,1,47.9801339345115,4,1,0.5,6.2
RuleBased,96,edge,2.967,34.426,2e-05,True,-0.14,True,228.3968136154697,1,58.44039733524294,3,1,0.5,6.2
RuleBased,97,edge,3.231,21.586,2e-05,True,0.314,True,350.97901118843316,1,69.76352656377983,4,2,0.5,6.2
RuleBased,98,edge,2.974,26.25,2e-05,True,1.389,True,272.3362361445717,1,61.464904835202404,3,1,2.0,9.4
RuleBased,99,edge,3.271,33.548,2e-05,True,1.204,True,416.33289401943426,1,53.375469999363354,3,1,2.0,9.4
DecisionTree,0,edge,234.262,42.852,2e-05,True,1.341,True,235.7359654891889,1,55.10063020925003,3,1,2.0,9.4
DecisionTree,1,edge,82.286,43.774,2e-05,True,0.262,True,435.0120147449571,1,56.91245819401793,4,1,0.5,6.2
DecisionTree,2,edge,64.182,31.934,2e-05,True,-1.317,True,384.2612842039548,1,39.4294617436052,2,1,2.0,9.4
DecisionTree,3,edge,54.294,31.874,2e-05,True,-2.962,True,403.8166828026618,1,43.40898644841236,4,1,2.0,6.2
DecisionTree,4,hybrid,67.09,249.626,0.0005,True,-27.821,True,416.9335924246786,1,38.586598800853054,4,1,0.5,9.4
DecisionTree,5,edge,49.355,42.497,2e-05,True,1.702,True,207.42179046823293,1,63.434493353618564,2,1,1.0,9.4
DecisionTree,6,edge,46.595,33.128,2e-05,True,-0.92,True,460.1675848285435,1,52.01773271154128,4,2,1.0,9.4
DecisionTree,7,edge,45.497,43.653,2e-05,True,1.778,True,453.34331263594214,1,57.56000516600403,2,2,2.0,6.2
DecisionTree,8,edge,44.423,41.642,2e-05,True,1.187,True,429.74789692982773,1,67.72528798845045,2,2,2.0,9.4
DecisionTree,9,edge,44.125,40.758,2e-05,True,-1.152,True,341.01209672334613,1,54.28452458509986,4,1,2.0,9.4
DecisionTree,10,edge,44.371,20.786,2e-05,True,0.183,True,414.3569944712475,1,73.3848819098549,4,1,2.0,9.4
DecisionTree,11,edge,45.624,43.772,2e-05,True,-0.558,True,364.4445601101264,1,60.87452128586161,4,1,0.5,9.4
DecisionTree,12,hybrid,44.036,256.985,0.001,True,-29.639,True,449.55259994201947,1,35.37107558045067,4,2,2.0,9.4
DecisionTree,13,edge,45.315,48.39,2e-05,True,-0.726,True,307.9807592664131,1,42.9935026944013,4,1,1.0,6.2
DecisionTree,14,edge,46.04,47.561,2e-05,True,-2.24,True,449.42087670431096,1,47.6662842803167,4,1,2.0,9.4
DecisionTree,15,edge,46.957,36.506,2e-05,True,-0.19,True,335.87621134960034,1,73.61072813959385,4,2,0.5,9.4
DecisionTree,16,edge,45.785,32.607,2e-05,True,-0.584,True,470.979105305122,1,49.805150954920805,3,1,1.0,6.2
DecisionTree,17,edge,45.924,43.448,2e-05,True,0.244,True,227.65058875131749,1,53.04921286721229,3,1,0.5,6.2
DecisionTree,18,edge,44.052,40.407,2e-05,True,-0.367,True,386.322398583574,1,65.07420019699592,3,2,0.5,6.2
DecisionTree,19,edge,44.044,28.799,2e-05,True,0.067,True,294.03282030950777,1,58.322617582763314,3,1,2.0,6.2
DecisionTree,20,edge,44.2,41.372,2e-05,True,-1.894,True,341.8950585751262,1,40.248651194059086,3,2,0.5,9.4
DecisionTree,21,edge,43.795,36.336,2e-05,True,0.987,True,400.5664620402191,1,72.4022365019757,3,2,2.0,9.4
DecisionTree,22,edge,67.793,47.559,2e-05,True,-1.163,True,317.1221922516711,1,40.9414519429299,2,1,0.5,9.4
DecisionTree,23,edge,47.183,35.661,2e-05,True,0.011,True,466.3312272878736,1,37.05501491838688,2,1,0.5,9.4
DecisionTree,24,edge,46.051,32.133,2e-05,True,-0.554,True,298.32801598935083,1,47.1468688399018,4,1,1.0,6.2
DecisionTree,25,edge,44.141,41.72,2e-05,True,-1.76,True,246.16717530323973,1,55.784549178774846,4,1,2.0,6.2
DecisionTree,26,edge,46.014,38.88,2e-05,True,-2.543,True,403.5494909678757,1,37.78033898691951,3,1,0.5,6.2
DecisionTree,27,edge,44.119,23.566,2e-05,True,1.603,True,335.5462570520384,1,65.188387823359,2,2,0.5,6.2
DecisionTree,28,edge,45.35,47.219,2e-05,True,-0.193,True,435.6226851403706,1,55.674106447284124,3,1,1.0,9.4
DecisionTree,29,edge,44.597,40.192,2e-05,True,-1.308,True,327.6062828295177,1,51.56347151638447,3,1,1.0,6.2
DecisionTree,30,edge,44.474,35.687,2e-05,True,1.369,True,279.0331068573488,1,54.90409672237734,3,1,1.0,6.2
DecisionTree,31,edge,44.513,40.619,2e-05,True,-0.413,True,297.73678076118625,1,54.282111360008386,3,2,0.5,6.2
DecisionTree,32,edge,44.968,27.955,2e-05,True,2.303,True,269.4004438927155,1,73.1469551006316,3,2,1.0,6.2
DecisionTree,33,edge,44.916,48.616,2e-05,True,-0.542,True,488.35958621021683,1,49.07800640062698,3,2,0.5,9.4
DecisionTree,34,edge,45.319,48.084,2e-05,True,1.339,True,366.73992742131554,1,57.721660653045916,3,1,2.0,6.2
DecisionTree,35,edge,49.675,33.789,2e-05,True,-0.475,True,230.43672170089246,1,45.54850879205189,2,1,2.0,6.2
DecisionTree,36,edge,46.385,25.575,2e-05,True,1.32,True,427.7338199829758,1,63.89433258840951,2,2,2.0,9.4
DecisionTree,37,edge,45.008,43.044,2e-05,True,0.154,True,283.03582129204693,1,68.49564941642137,3,1,1.0,9.4
DecisionTree,38,edge,44.777,33.987,2e-05,True,0.317,True,218.8637234580603,1,51.46569337442324,4,1,0.5,6.2
DecisionTree,39,edge,59.088,34.133,2e-05,True,-1.279,True,228.93497400408694,1,35.91910818514784,3,2,1.0,9.4
DecisionTree,40,edge,46.523,35.176,2e-05,True,1.34,True,382.17651834874073,1,61.18868402070292,3,1,2.0,6.2
DecisionTree,41,edge,44.397,39.116,2e-05,True,-0.599,True,378.2172332614731,1,52.04495876405004,3,1,2.0,9.4
DecisionTree,42,edge,44.423,26.127,2e-05,True,2.149,True,316.71419134411525,1,72.88254493976106,4,2,0.5,9.4
DecisionTree,43,edge,44.162,36.571,2e-05,True,0.468,True,408.590187871191,1,46.582227864005155,3,1,1.0,9.4
DecisionTree,44,edge,43.494,42.767,2e-05,True,-1.712,True,375.6818247652661,1,35.81080363457109,2,1,2.0,6.2
DecisionTree,45,edge,44.052,40.858,2e-05,True,-0.408,True,248.63724176355515,1,39.90740839191763,3,2,2.0,9.4
DecisionTree,46,edge,44.951,39.54,2e-05,True,-1.365,True,208.6382517772244,1,58.12508616635138,4,1,0.5,9.4
DecisionTree,47,edge,53.73,28.884,2e-05,True,1.283,True,398.77790932260143,1,65.99631045019866,4,1,1.0,6.2
DecisionTree,48,edge,49.304,50.165,2e-05,True,-1.014,True,268.476738087897,1,35.66383191252695,3,1,1.0,6.2
DecisionTree,49,edge,45.765,42.768,2e-05,True,0.99,True,483.2683525087932,1,58.746020224525566,2,2,2.0,9.4
DecisionTree,50,edge,44.588,29.45,2e-05,True,1.943,True,302.2139041863528,1,55.817957149306515,2,1,2.0,6.2
DecisionTree,51,edge,44.26,34.417,2e-05,True,0.149,True,341.16351841009464,1,73.80774474794825,4,1,2.0,9.4
DecisionTree,52,edge,70.513,39.197,2e-05,True,-0.231,True,485.29997197575204,1,44.30050896453566,3,1,1.0,9.4
DecisionTree,53,edge,46.198,47.843,2e-05,True,0.168,True,337.7803175978617,1,53.30240832233295,3,2,0.5,6.2
DecisionTree,54,edge,55.802,35.263,2e-05,True,-0.399,True,388.4049782392492,1,41.15118547822735,4,1,0.5,6.2
DecisionTree,55,edge,44.782,39.955,2e-05,True,0.168,True,225.26219405018435,1,49.911754592276964,2,1,0.5,6.2
DecisionTree,56,edge,57.329,41.856,2e-05,True,1.295,True,454.94347702423863,1,62.824009234424906,4,1,1.0,6.2
DecisionTree,57,edge,45.716,37.442,2e-05,True,-0.91,True,489.54819033018083,1,39.19685843155882,3,1,2.0,9.4
DecisionTree,58,edge,44.162,23.471,2e-05,True,0.902,True,293.12593275663687,1,64.4932012536293,3,1,1.0,9.4
DecisionTree,59,edge,44.106,37.91,2e-05,True,-0.615,True,362.3495950227502,1,49.2889327210202,2,1,2.0,9.4
DecisionTree,60,edge,44.197,48.561,2e-05,True,-0.192,True,481.76519294676086,1,49.22632480029115,3,2,2.0,6.2
DecisionTree,61,edge,43.917,47.988,2e-05,True,0.79,True,253.88693209291733,1,56.563856644852635,2,1,1.0,6.2
DecisionTree,62,edge,45.696,32.599,2e-05,True,-1.439,True,310.398959299882,1,43.647653917113566,3,2,0.5,6.2
DecisionTree,63,edge,43.962,36.899,2e-05,True,0.997,True,495.5099671921683,1,54.3825918756108,2,2,1.0,9.4
DecisionTree,64,edge,44.239,39.665,2e-05,True,2.313,True,385.08640148079826,1,60.901823078855564,2,1,2.0,6.2
DecisionTree,65,edge,43.792,35.157,2e-05,True,0.095,True,448.5929482251645,1,62.34136158683314,3,2,0.5,6.2
DecisionTree,66,edge,44.82,46.077,2e-05,True,-1.766,True,433.7138376581389,1,38.514675738936376,3,1,2.0,6.2
DecisionTree,67,edge,43.653,41.319,2e-05,True,-1.442,True,250.5024559609637,1,52.30386480875971,4,1,1.0,9.4
DecisionTree,68,edge,45.161,23.784,2e-05,True,2.362,True,253.022978894008,1,67.25510760039299,3,2,1.0,9.4
DecisionTree,69,edge,43.856,44.619,2e-05,True,-0.288,True,449.4863572789127,1,58.594530636557224,3,1,1.0,9.4
DecisionTree,70,edge,44.271,32.89,2e-05,True,-0.614,True,298.6920502088504,1,39.713843262205884,3,1,0.5,9.4
DecisionTree,71,edge,43.672,28.363,2e-05,True,2.112,True,270.28786912211393,1,73.88998125298764,3,1,1.0,9.4
DecisionTree,72,edge,43.163,43.167,2e-05,True,-1.647,True,389.9575749067475,1,50.97801209143424,4,1,1.0,6.2
DecisionTree,73,edge,43.48,26.98,2e-05,True,0.299,True,403.75248514224745,1,71.91576346596611,3,2,1.0,9.4
DecisionTree,74,edge,97.687,50.36,2e-05,True,-0.638,True,394.4676086242023,1,37.401255644229295,2,1,1.0,9.4
DecisionTree,75,edge,49.285,31.978,2e-05,True,0.288,True,239.17975649389703,1,58.15805663000545,4,1,1.0,6.2
DecisionTree,76,edge,45.428,47.51,2e-05,True,-0.986,True,211.24867221102883,1,43.794844340166485,3,1,0.5,6.2
DecisionTree,77,edge,44.294,29.804,2e-05,True,1.327,True,437.2234309996738,1,55.59766211417598,2,1,2.0,6.2
DecisionTree,78,edge,44.554,48.96,2e-05,True,-0.519,True,361.68836676092184,1,35.455725485857236,3,1,1.0,6.2
DecisionTree,79,edge,44.199,39.2,2e-05,True,-2.713,True,381.82462380783915,1,41.831106157754625,4,2,2.0,6.2
DecisionTree,80,edge,44.493,29.345,2e-05,True,-1.342,True,232.4167669452079,1,45.83498714537298,3,1,1.0,9.4
DecisionTree,81,edge,44.057,30.585,2e-05,True,-0.209,True,303.0674338655455,1,47.71273184019515,3,1,1.0,6.2
DecisionTree,82,edge,43.878,53.239,2e-05,True,0.157,True,393.0792104229438,1,40.329372293285765,3,1,1.0,6.2
DecisionTree,83,edge,68.144,33.895,2e-05,True,0.316,True,310.2625174976173,1,55.49174929924223,3,1,2.0,6.2
DecisionTree,84,edge,48.93,21.522,2e-05,True,0.976,True,444.4818952922344,1,69.51734514968226,3,2,1.0,6.2
DecisionTree,85,edge,46.811,43.439,2e-05,True,0.51,True,455.91493213840005,1,73.97814796043721,3,1,2.0,9.4
DecisionTree,86,edge,44.581,33.821,2e-05,True,-1.447,True,308.02378918489995,1,38.12271833087691,3,1,2.0,9.4
DecisionTree,87,edge,44.767,22.769,2e-05,True,0.024,True,389.16240879825705,1,72.02017891685814,4,1,0.5,6.2
DecisionTree,88,edge,44.83,34.079,2e-05,True,1.947,True,328.69642415948425,1,69.21936706500551,3,1,2.0,9.4
DecisionTree,89,edge,49.696,33.956,2e-05,True,0.24,True,241.01326814045177,1,62.13964844959504,4,1,2.0,6.2
DecisionTree,90,edge,57.126,31.939,2e-05,True,1.254,True,245.59783624136188,1,57.0523520424419,3,2,0.5,6.2
DecisionTree,91,edge,46.955,23.828,2e-05,True,0.407,True,440.5559062957248,1,69.61680502728339,3,1,0.5,9.4
DecisionTree,92,edge,45.758,30.199,2e-05,True,0.47,True,488.93066318404493,1,62.71801452536906,3,1,2.0,6.2
DecisionTree,93,edge,44.785,47.155,2e-05,True,-0.592,True,425.40755760438924,1,62.19705347832991,4,2,2.0,6.2
DecisionTree,94,edge,44.707,36.193,2e-05,True,-0.318,True,290.19445304781914,1,55.583098043250075,4,1,2.0,9.4
DecisionTree,95,edge,44.156,38.721,2e-05,True,-0.354,True,246.505380198653,1,47.9801339345115,4,1,0.5,6.2
DecisionTree,96,edge,43.868,34.426,2e-05,True,-0.14,True,228.3968136154697,1,58.44039733524294,3,1,0.5,6.2
DecisionTree,97,edge,44.705,21.586,2e-05,True,0.314,True,350.97901118843316,1,69.76352656377983,4,2,0.5,6.2
DecisionTree,98,edge,45.532,26.25,2e-05,True,1.389,True,272.3362361445717,1,61.464904835202404,3,1,2.0,9.4
DecisionTree,99,edge,44.335,33.548,2e-05,True,1.204,True,416.33289401943426,1,53.375469999363354,3,1,2.0,9.4
RandomForest,0,edge,11824.105,42.852,2e-05,True,1.341,True,235.7359654891889,1,55.10063020925003,3,1,2.0,9.4
RandomForest,1,edge,13539.984,43.774,2e-05,True,0.262,True,435.0120147449571,1,56.91245819401793,4,1,0.5,6.2
RandomForest,2,edge,12167.001,31.934,2e-05,True,-1.317,True,384.2612842039548,1,39.4294617436052,2,1,2.0,9.4
RandomForest,3,edge,11705.604,31.874,2e-05,True,-2.962,True,403.8166828026618,1,43.40898644841236,4,1,2.0,6.2
RandomForest,4,hybrid,13478.433,249.626,0.0005,True,-27.821,True,416.9335924246786,1,38.586598800853054,4,1,0.5,9.4
RandomForest,5,edge,22571.016,42.497,2e-05,True,1.702,True,207.42179046823293,1,63.434493353618564,2,1,1.0,9.4
RandomForest,6,edge,23707.417,33.128,2e-05,True,-0.92,True,460.1675848285435,1,52.01773271154128,4,2,1.0,9.4
RandomForest,7,edge,12323.31,43.653,2e-05,True,1.778,True,453.34331263594214,1,57.56000516600403,2,2,2.0,6.2
RandomForest,8,edge,11814.264,41.642,2e-05,True,1.187,True,429.74789692982773,1,67.72528798845045,2,2,2.0,9.4
RandomForest,9,edge,11922.022,40.758,2e-05,True,-1.152,True,341.01209672334613,1,54.28452458509986,4,1,2.0,9.4
RandomForest,10,edge,13973.804,20.786,2e-05,True,0.183,True,414.3569944712475,1,73.3848819098549,4,1,2.0,9.4
RandomForest,11,edge,14486.358,43.772,2e-05,True,-0.558,True,364.4445601101264,1,60.87452128586161,4,1,0.5,9.4
RandomForest,12,hybrid,17063.843,256.985,0.001,True,-29.639,True,449.55259994201947,1,35.37107558045067,4,2,2.0,9.4
RandomForest,13,edge,13856.305,48.39,2e-05,True,-0.726,True,307.9807592664131,1,42.9935026944013,4,1,1.0,6.2
RandomForest,14,edge,26262.669,47.561,2e-05,True,-2.24,True,449.42087670431096,1,47.6662842803167,4,1,2.0,9.4
RandomForest,15,edge,36286.392,36.506,2e-05,True,-0.19,True,335.87621134960034,1,73.61072813959385,4,2,0.5,9.4
RandomForest,16,edge,14242.086,32.607,2e-05,True,-0.584,True,470.979105305122,1,49.805150954920805,3,1,1.0,6.2
RandomForest,17,edge,37929.212,43.448,2e-05,True,0.244,True,227.65058875131749,1,53.04921286721229,3,1,0.5,6.2
